PID,Company Name,Order No,Item No,Customer No,Invoice No,Order Date,Invoice Date,Delivery Date,Rep ID,Sales,Cost,Margin,Quantity,Item Desc,PaymentMethod
108930,Lagozon Edutech Pvt Ltd,316189,10813,10019066,222380,02/13/2020,02/15/2020,02/18/2020,108,841,210,98,4,Ebony Fresh Lima Beans,1
2826,Lagozon Edutech Pvt Ltd,316190,10680,10009652,219252,01/04/20,01/06/20,01/09/20,160,6897,862,525,8,Gorilla Chocolate Milk,5
4364,Lagozon Edutech Pvt Ltd,316191,10967,10025291,220229,01/19/2020,01/21/2020,01/24/2020,121,44407,1850,1825,24,Just Right Chicken Ramen Soup,8
2099,Lagozon Edutech Pvt Ltd,316193,10221,10020192,220758,01/25/2020,01/27/2020,01/30/2020,173,587,293,410,2,Best Choice Sugar Cookies,1
1898,Lagozon Edutech Pvt Ltd,316197,10683,10000466,220043,01/17/2020,01/19/2020,01/22/2020,154,1536,256,396,6,Gorilla Strawberry Yogurt,9
3325,Lagozon Edutech Pvt Ltd,316199,10823,10025037,219916,01/16/2020,01/18/2020,01/21/2020,145,212,106,114,2,Ebony Plums,9
1875,Lagozon Edutech Pvt Ltd,316200,10849,10019066,220375,01/20/2020,01/22/2020,01/25/2020,108,21,10,47,2,Nationeel Graham Crackers,9
2253,Lagozon Edutech Pvt Ltd,316201,10684,10025252,223542,02/27/2020,02/29/2020,03/03/20,113,311,155,294,2,Gorilla Blueberry Yogurt,9
2765,Lagozon Edutech Pvt Ltd,316205,10173,10025291,221241,01/31/2020,02/02/20,02/05/20,121,284,142,233,2,High Top Asparagus,2
546,Lagozon Edutech Pvt Ltd,316206,10933,10024010,221259,01/31/2020,02/02/20,02/05/20,157,567,142,100,4,BBB Best Strawberry Jam,2
108890,Lagozon Edutech Pvt Ltd,316207,10592,10002765,219562,01/11/20,01/13/2020,01/16/2020,183,254,127,146,2,Colony Blueberry Muffins,1
13329,Lagozon Edutech Pvt Ltd,316209,10522,10002142,220635,01/24/2020,01/26/2020,01/29/2020,170,226,56,46,4,Tell Tale Walnuts,2
108507,Lagozon Edutech Pvt Ltd,316210,10210,10021936,223023,02/20/2020,02/22/2020,02/25/2020,155,3427,428,331,8,High Top Fuji Apples,6
2767,Lagozon Edutech Pvt Ltd,316212,10830,10021203,219073,01/03/20,01/05/20,01/08/20,115,500,125,131,4,Ebony Cantelope,5
2118,Lagozon Edutech Pvt Ltd,316214,10823,10019150,220263,01/19/2020,01/21/2020,01/24/2020,125,212,106,110,2,Ebony Plums,3
2125,Lagozon Edutech Pvt Ltd,316216,10946,10027119,220023,01/17/2020,01/19/2020,01/22/2020,109,2003,1002,901,2,Fabulous Orange Juice,9
154,Lagozon Edutech Pvt Ltd,316217,10362,10027119,220357,01/20/2020,01/22/2020,01/25/2020,109,2790852,29071,24670,96,Carlson Head Cheese,6
1252,Lagozon Edutech Pvt Ltd,316218,10590,10024477,219476,01/10/20,01/12/20,01/15/2020,116,11,6,2,2,Colony Muffins,2
108477,Lagozon Edutech Pvt Ltd,316221,10880,10025284,219799,01/13/2020,01/15/2020,01/18/2020,168,652,326,265,2,Thresher Spicy Mints,4
1912,Lagozon Edutech Pvt Ltd,316222,10191,10026299,219097,01/03/20,01/05/20,01/08/20,180,624,45,122,14,High Top Fresh Lima Beans,4
1217,Lagozon Edutech Pvt Ltd,316223,10569,10019066,219918,01/16/2020,01/18/2020,01/21/2020,108,656,328,38,2,Atomic Spicy Mints,6
7017,Lagozon Edutech Pvt Ltd,316224,10869,10022755,219800,01/13/2020,01/15/2020,01/18/2020,182,362,181,116,2,Nationeel Grape Fruit Roll,6
6944,Lagozon Edutech Pvt Ltd,316228,10173,10005236,221386,02/02/20,02/04/20,02/05/20,119,284,142,269,2,High Top Asparagus,4
927,Lagozon Edutech Pvt Ltd,316229,10933,10025063,221387,02/02/20,02/04/20,02/06/20,175,142,71,49,2,BBB Best Strawberry Jam,5
108511,Lagozon Edutech Pvt Ltd,316230,10974,10005006,219680,01/12/20,01/14/2020,01/17/2020,127,3858,964,505,4,Just Right Fancy Canned Sardines,8
9513,Lagozon Edutech Pvt Ltd,316233,10528,10021107,219100,01/03/20,01/05/20,01/08/20,110,139,70,191,2,Fast Low Fat Cookies,3
294,Lagozon Edutech Pvt Ltd,316235,10986,10006836,222124,02/09/20,02/11/20,02/14/2020,103,1624,406,187,4,Even Better String Cheese,7
1926,Lagozon Edutech Pvt Ltd,316236,10518,10002136,219358,01/10/20,01/12/20,01/15/2020,107,8567,612,1162,14,Tell Tale Sweet Onion,5
1900,Lagozon Edutech Pvt Ltd,316237,10066,10002136,219920,01/16/2020,01/18/2020,01/21/2020,107,1153,576,298,2,Red Spade Low Fat Bologna,9
108445,Lagozon Edutech Pvt Ltd,316238,10644,10002136,219921,01/16/2020,01/18/2020,01/21/2020,107,230,115,119,2,Bravo Canned Tomatos,7
108532,Lagozon Edutech Pvt Ltd,316240,10505,10002136,219101,01/03/20,01/05/20,01/08/20,107,141,35,48,4,Tell Tale Firm Tofu,7
16402,Lagozon Edutech Pvt Ltd,316244,10347,10014238,220146,01/18/2020,01/20/2020,01/22/2020,167,16189,2698,2397,6,Better Fancy Canned Sardines,7
13821,Lagozon Edutech Pvt Ltd,316246,10370,10020364,223812,02/29/2020,03/02/20,03/05/20,152,75036,1563,217,48,Carlson 1% Milk,6
8761,Lagozon Edutech Pvt Ltd,316249,10986,10021222,223139,02/21/2020,02/23/2020,02/26/2020,109,159102416,36160,3495,4400,Even Better String Cheese,7
8672,Lagozon Edutech Pvt Ltd,316251,10990,10021222,223140,02/21/2020,02/23/2020,02/26/2020,109,1402110,4354,3198,322,Even Better Cheese Spread,1
18609,Lagozon Edutech Pvt Ltd,316252,10990,10021222,226049,03/27/2020,03/29/2020,04/01/20,109,3380730,6761,4965,500,Even Better Cheese Spread,3
16341,Lagozon Edutech Pvt Ltd,316253,10990,10021222,224851,03/13/2020,03/15/2020,03/18/2020,109,19472976,16227,11916,1200,Even Better Cheese Spread,8
2268,Lagozon Edutech Pvt Ltd,316254,10871,10019942,223829,02/29/2020,03/02/20,03/05/20,125,307,154,57,2,Nationeel Raisins,5
16385,Lagozon Edutech Pvt Ltd,316256,10589,10025778,224343,03/07/20,03/09/20,03/12/20,115,593,148,128,4,Colony Cranberry Muffins,3
247,Lagozon Edutech Pvt Ltd,316257,10681,10021203,219459,01/10/20,01/12/20,01/15/2020,115,733,183,99,4,Gorilla 1% Milk,10
7039,Lagozon Edutech Pvt Ltd,316259,10591,10019942,224344,03/07/20,03/09/20,03/12/20,125,232,116,273,2,Colony Bagels,1
18854,Lagozon Edutech Pvt Ltd,316261,10871,10019942,223831,02/29/2020,03/02/20,03/05/20,125,1229,307,114,4,Nationeel Raisins,10
547,Lagozon Edutech Pvt Ltd,316262,10591,10019942,224345,03/07/20,03/09/20,03/12/20,125,232,116,273,2,Colony Bagels,10
7040,Lagozon Edutech Pvt Ltd,316263,10589,10019942,224346,03/07/20,03/09/20,03/12/20,125,148,74,64,2,Colony Cranberry Muffins,4
20288,Lagozon Edutech Pvt Ltd,316266,10359,10023275,224667,03/12/20,03/14/2020,03/13/2020,134,1501,750,133,2,Carlson String Cheese,8
11865,Lagozon Edutech Pvt Ltd,316267,10105,10024270,222781,02/16/2020,02/18/2020,02/21/2020,119,1536,38,3,40,Golden Frozen Cauliflower,6
6526,Lagozon Edutech Pvt Ltd,316273,10714,10007183,224064,03/02/20,03/04/20,03/07/20,162,118,30,6,4,Imagine Frozen Cheese Pizza,10
108904,Lagozon Edutech Pvt Ltd,316276,10315,10024725,219222,01/04/20,01/06/20,01/09/20,120,1202,40,114,30,Excellent Cream Soda,1
857,Lagozon Edutech Pvt Ltd,316277,10090,10007183,221360,02/01/20,02/03/20,02/05/20,162,4304,1076,372,4,Golden Waffles,1
4662,Lagozon Edutech Pvt Ltd,316278,10282,10007183,219665,01/12/20,01/14/2020,01/17/2020,162,159,80,57,2,Great Wheat Bread,4
10628,Lagozon Edutech Pvt Ltd,316279,10888,10014471,220867,01/26/2020,01/28/2020,01/31/2020,173,726,182,106,4,Discover Ravioli,8
8080,Lagozon Edutech Pvt Ltd,316281,10106,10026268,222384,02/13/2020,02/15/2020,02/18/2020,134,32,8,0,4,Golden Frozen Broccoli,4
6507,Lagozon Edutech Pvt Ltd,316282,10875,10019678,226277,03/29/2020,03/31/2020,04/03/20,142,12,3,20,4,Thresher Tasty Candy Bar,7
1882,Lagozon Edutech Pvt Ltd,316284,10967,10025291,220232,01/19/2020,01/21/2020,01/24/2020,121,308,154,168,2,Just Right Chicken Ramen Soup,2
108594,Lagozon Edutech Pvt Ltd,316292,10933,10005006,221522,02/02/20,02/04/20,02/07/20,127,567,142,100,4,BBB Best Strawberry Jam,10
6144,Lagozon Edutech Pvt Ltd,316293,10347,10014238,219105,01/03/20,01/05/20,01/08/20,167,1799,899,2049,2,Better Fancy Canned Sardines,9
3915,Lagozon Edutech Pvt Ltd,316294,10212,10025241,221122,01/31/2020,02/02/20,02/04/20,104,107,53,86,2,High Top Oranges,5
25135,Lagozon Edutech Pvt Ltd,316295,10221,10019066,220508,01/23/2020,01/25/2020,01/28/2020,108,587,293,410,2,Best Choice Sugar Cookies,4
108572,Lagozon Edutech Pvt Ltd,316296,10589,10009907,225909,03/26/2020,03/28/2020,03/31/2020,115,148,74,67,2,Colony Cranberry Muffins,1
16073,Lagozon Edutech Pvt Ltd,316299,10528,10021107,219107,01/03/20,01/05/20,01/08/20,110,139,70,191,2,Fast Low Fat Cookies,1
2080,Lagozon Edutech Pvt Ltd,316300,10610,10020449,223672,02/28/2020,03/01/20,03/04/20,153,645,322,56,2,Landslide Low Fat Apple Butter,8
1137,Lagozon Edutech Pvt Ltd,316301,10062,10016609,223521,02/27/2020,02/29/2020,03/03/20,150,16201,540,216,30,Club Blueberry Yogurt,5
8759,Lagozon Edutech Pvt Ltd,316302,10186,10016549,219802,01/13/2020,01/15/2020,01/18/2020,113,76,38,36,2,High Top Cauliflower,9
9962,Lagozon Edutech Pvt Ltd,316303,10343,10021286,221873,02/07/20,02/09/20,02/12/20,112,2104784,5980,3611,352,Better Large Canned Shrimp,1
108493,Lagozon Edutech Pvt Ltd,316305,10668,10019150,222236,02/10/20,02/12/20,02/15/2020,125,1689,845,349,2,Gorilla Jack Cheese,5
4588,Lagozon Edutech Pvt Ltd,316307,10009,10008134,219109,01/03/20,01/05/20,01/08/20,182,212,106,109,2,Washington Cranberry Juice,8
226,Lagozon Edutech Pvt Ltd,316309,10312,10009653,220869,01/26/2020,01/28/2020,01/31/2020,182,10,5,17,2,Excellent Berry Juice,3
292,Lagozon Edutech Pvt Ltd,316310,10734,10023022,219361,01/10/20,01/12/20,01/15/2020,111,148,74,144,2,Imagine Lemon Popsicles,7
18485,Lagozon Edutech Pvt Ltd,316317,10841,10009653,219110,01/03/20,01/05/20,01/08/20,182,69685,850,1455,82,Nationeel Corn Chips,1
11173,Lagozon Edutech Pvt Ltd,316320,10522,10018129,224227,03/06/20,03/08/20,03/11/20,141,56,28,32,2,Tell Tale Walnuts,3
108766,Lagozon Edutech Pvt Ltd,316323,10872,10005006,219224,01/04/20,01/06/20,01/09/20,127,93,47,73,2,Nationeel Golden Raisins,10
108547,Lagozon Edutech Pvt Ltd,316324,10591,10020449,224347,03/07/20,03/09/20,03/12/20,153,232,116,285,2,Colony Bagels,4
11282,Lagozon Edutech Pvt Ltd,316325,10903,10019066,220662,01/24/2020,01/26/2020,01/29/2020,108,1737,434,0,4,Fantastic Rye Bread,5
300,Lagozon Edutech Pvt Ltd,316326,10635,10025552,222539,02/14/2020,02/16/2020,02/19/2020,134,1363392,3408,2252,400,Radius Corn Puffs,6
222,Lagozon Edutech Pvt Ltd,316337,10847,10026291,219804,01/13/2020,01/15/2020,01/18/2020,143,1069,89,128,12,Nationeel Potato Chips,6
1895,Lagozon Edutech Pvt Ltd,316338,10291,10019617,219483,01/10/20,01/12/20,01/15/2020,153,82,41,147,2,Super Vegetable Oil,5
3904,Lagozon Edutech Pvt Ltd,316339,10522,10026291,219927,01/16/2020,01/18/2020,01/21/2020,143,903,113,78,8,Tell Tale Walnuts,9
1312,Lagozon Edutech Pvt Ltd,316341,10506,10025302,220511,01/23/2020,01/25/2020,01/28/2020,108,418,209,134,2,Tell Tale Almonds,1
2131,Lagozon Edutech Pvt Ltd,316344,10064,10023471,219777,01/13/2020,01/15/2020,01/18/2020,114,43333263,33436,13703,1296,Red Spade Pimento Loaf,3
4178,Lagozon Edutech Pvt Ltd,316345,10064,10023471,220027,01/17/2020,01/19/2020,01/22/2020,114,43333263,33436,13703,1296,Red Spade Pimento Loaf,2
108459,Lagozon Edutech Pvt Ltd,316346,10064,10023471,220648,01/24/2020,01/26/2020,01/29/2020,114,43333263,33436,13848,1296,Red Spade Pimento Loaf,1
271,Lagozon Edutech Pvt Ltd,316347,10554,10026291,219112,01/03/20,01/05/20,01/08/20,143,716,60,62,12,Fast Dried Apples,2
2281,Lagozon Edutech Pvt Ltd,316351,10582,10023471,219458,01/10/20,01/12/20,01/15/2020,114,1360400,680,144,2000,Walrus Chardonnay,6
108702,Lagozon Edutech Pvt Ltd,316355,10515,10019066,220153,01/18/2020,01/20/2020,01/23/2020,108,589,294,77,2,Tell Tale Mandarin Oranges,3
1901,Lagozon Edutech Pvt Ltd,316356,10539,10020390,219266,01/04/20,01/06/20,01/09/20,167,22,11,48,2,Fast Cheese Crackers,10
235,Lagozon Edutech Pvt Ltd,316357,10644,10020639,219929,01/16/2020,01/18/2020,01/21/2020,105,230,115,121,2,Bravo Canned Tomatos,7
560,Lagozon Edutech Pvt Ltd,316361,10935,10019066,221126,01/31/2020,02/02/20,02/04/20,108,133,67,53,2,BBB Best Strawberry Preserves,9
2276,Lagozon Edutech Pvt Ltd,316365,10898,10010855,219572,01/11/20,01/13/2020,01/16/2020,120,804,100,472,8,Pearl Chardonnay,8
12240,Lagozon Edutech Pvt Ltd,316366,10035,10009643,220154,01/18/2020,01/20/2020,01/23/2020,175,213,106,197,2,Blue Label Fancy Canned Oysters,6
6582,Lagozon Edutech Pvt Ltd,316367,10594,10027381,222900,02/17/2020,02/19/2020,02/22/2020,113,177,89,54,2,Landslide Sesame Oil,4
6586,Lagozon Edutech Pvt Ltd,316371,10871,10023780,221345,02/01/20,02/03/20,02/05/20,157,2766,461,156,6,Nationeel Raisins,8
7057,Lagozon Edutech Pvt Ltd,316372,10871,10024477,219113,01/03/20,01/05/20,01/08/20,116,307,154,64,2,Nationeel Raisins,4
6201,Lagozon Edutech Pvt Ltd,316373,10974,10009633,221396,02/02/20,02/04/20,02/05/20,110,3858,964,520,4,Just Right Fancy Canned Sardines,8
9048,Lagozon Edutech Pvt Ltd,316374,10692,10020663,222664,02/15/2020,02/17/2020,02/20/2020,104,5720,477,396,12,Cutting Edge Cole Slaw,10
935,Lagozon Edutech Pvt Ltd,316376,10671,10009652,221397,02/02/20,02/04/20,02/06/20,160,1527,382,304,4,Gorilla Low Fat String Cheese,1
108475,Lagozon Edutech Pvt Ltd,316377,10832,10014471,219705,01/12/20,01/14/2020,01/17/2020,173,48891,1528,1168,32,Ebony Fuji Apples,2
3921,Lagozon Edutech Pvt Ltd,316378,10841,10026299,219115,01/03/20,01/05/20,01/08/20,180,373,62,100,6,Nationeel Corn Chips,9
1892,Lagozon Edutech Pvt Ltd,316380,10832,10021203,220490,01/23/2020,01/25/2020,01/28/2020,115,4775,477,412,10,Ebony Fuji Apples,1
518,Lagozon Edutech Pvt Ltd,316381,10682,10021203,219075,01/03/20,01/05/20,01/08/20,115,184,92,59,2,Gorilla Whole Milk,5
527,Lagozon Edutech Pvt Ltd,316383,10197,10009653,219577,01/11/20,01/13/2020,01/16/2020,182,111,28,18,4,High Top Golden Delcious Apples,2
20601,Lagozon Edutech Pvt Ltd,316384,10909,10025515,219706,01/12/20,01/14/2020,01/17/2020,158,450,225,54,2,Fantastic Wheat Bread,4
1918,Lagozon Edutech Pvt Ltd,316387,10522,10024010,224852,03/13/2020,03/15/2020,03/18/2020,157,226,56,62,4,Tell Tale Walnuts,9
7483,Lagozon Edutech Pvt Ltd,316388,10383,10021936,219932,01/16/2020,01/18/2020,01/21/2020,155,1155,289,242,4,Moms Corned Beef,4
11921,Lagozon Edutech Pvt Ltd,316389,10173,10011923,221617,02/03/20,02/05/20,02/08/20,103,284,142,249,2,High Top Asparagus,5
7411,Lagozon Edutech Pvt Ltd,316390,10692,10027381,222792,02/16/2020,02/18/2020,02/22/2020,113,1430,238,221,6,Cutting Edge Cole Slaw,4
4366,Lagozon Edutech Pvt Ltd,316392,10409,10025287,219933,01/16/2020,01/18/2020,01/21/2020,107,238,119,69,2,Big Time Beef TV Dinner,3
2266,Lagozon Edutech Pvt Ltd,316393,10266,10019066,220766,01/25/2020,01/27/2020,01/30/2020,108,2146,536,189,4,Good Imported Beer,6
1876,Lagozon Edutech Pvt Ltd,316396,10394,10019066,219934,01/16/2020,01/18/2020,01/21/2020,108,52,26,18,2,Big Time Orange Popsicles,8
26517,Lagozon Edutech Pvt Ltd,316398,10814,10025063,221366,02/01/20,02/03/20,02/06/20,115,4954,1239,1005,4,Ebony Squash,1
24018,Lagozon Edutech Pvt Ltd,316399,10699,10014810,226324,03/29/2020,03/31/2020,04/03/20,112,10860,679,599,16,Jumbo Small Brown Eggs,8
16109,Lagozon Edutech Pvt Ltd,316400,10591,10025063,224228,03/06/20,03/08/20,03/11/20,175,232,116,273,2,Colony Bagels,2
21744,Lagozon Edutech Pvt Ltd,316401,10862,10019066,225770,03/23/2020,03/25/2020,03/28/2020,108,12291,1024,563,12,Nationeel Low Fat Chips,9
7460,Lagozon Edutech Pvt Ltd,316402,10831,10019066,222240,02/10/20,02/12/20,02/15/2020,108,1365,341,188,4,Ebony Honey Dew,2
6983,Lagozon Edutech Pvt Ltd,316403,10173,10019066,224934,03/14/2020,03/16/2020,03/19/2020,108,499,249,141,2,High Top Asparagus,1
4627,Lagozon Edutech Pvt Ltd,316404,10668,10019066,223339,02/23/2020,02/25/2020,02/28/2020,108,1689,845,337,2,Gorilla Jack Cheese,10
872,Lagozon Edutech Pvt Ltd,316405,10173,10005006,223920,03/01/20,03/03/20,03/06/20,127,1134,284,506,4,High Top Asparagus,10
14317,Lagozon Edutech Pvt Ltd,316408,10591,10026522,224447,03/08/20,03/10/20,03/13/2020,124,928,232,562,4,Colony Bagels,8
9027,Lagozon Edutech Pvt Ltd,316409,10343,10021286,220021,01/17/2020,01/19/2020,01/22/2020,112,526194,2990,1806,176,Better Large Canned Shrimp,7
108850,Lagozon Edutech Pvt Ltd,316411,10569,10019150,221998,02/08/20,02/10/20,02/13/2020,125,656,328,42,2,Atomic Spicy Mints,7
205,Lagozon Edutech Pvt Ltd,316413,10528,10009672,222223,02/10/20,02/12/20,02/15/2020,185,139,70,172,2,Fast Low Fat Cookies,2
13820,Lagozon Edutech Pvt Ltd,316414,10281,10013061,219367,01/10/20,01/12/20,01/15/2020,107,48,24,95,2,Great Blueberry Muffins,1
11885,Lagozon Edutech Pvt Ltd,316416,10382,10020864,223125,02/21/2020,02/23/2020,02/26/2020,105,6744780,15908,20449,424,Moms Roasted Chicken,4
3900,Lagozon Edutech Pvt Ltd,316418,10692,10016784,222796,02/16/2020,02/18/2020,02/21/2020,155,159,79,78,2,Cutting Edge Cole Slaw,5
3902,Lagozon Edutech Pvt Ltd,316420,10718,10021911,220517,01/23/2020,01/25/2020,01/28/2020,139,717,179,108,4,Imagine Turkey TV Dinner,7
4336,Lagozon Edutech Pvt Ltd,316421,10589,10025575,224448,03/08/20,03/10/20,03/13/2020,136,148,74,64,2,Colony Cranberry Muffins,6
5066,Lagozon Edutech Pvt Ltd,316422,10718,10020909,220768,01/25/2020,01/27/2020,01/30/2020,145,717,179,108,4,Imagine Turkey TV Dinner,1
5068,Lagozon Edutech Pvt Ltd,316423,10970,10015325,220993,01/27/2020,01/29/2020,02/01/20,121,181,90,53,2,Just Right Large Canned Shrimp,8
3908,Lagozon Edutech Pvt Ltd,316424,10719,10020445,220518,01/23/2020,01/25/2020,01/28/2020,120,724,181,106,4,Imagine Chicken TV Dinner,2
1922,Lagozon Edutech Pvt Ltd,316425,10636,10009653,223836,02/29/2020,03/02/20,03/05/20,182,370,185,56,2,Radius Wheat Puffs,4
4338,Lagozon Edutech Pvt Ltd,316426,10359,10025269,223674,02/28/2020,03/01/20,03/04/20,167,146,73,46,2,Carlson String Cheese,2
4337,Lagozon Edutech Pvt Ltd,316427,10359,10025287,223837,02/29/2020,03/02/20,03/05/20,107,146,73,46,2,Carlson String Cheese,10
4665,Lagozon Edutech Pvt Ltd,316428,10970,10025238,220871,01/26/2020,01/28/2020,01/31/2020,117,722,181,107,4,Just Right Large Canned Shrimp,7
10706,Lagozon Edutech Pvt Ltd,316429,10637,10011623,226325,03/29/2020,03/31/2020,04/03/20,109,1459,365,860,4,Radius Grits,10
9939,Lagozon Edutech Pvt Ltd,316430,10384,10025575,222387,02/13/2020,02/15/2020,02/18/2020,136,342,171,150,2,Moms Sliced Turkey,10
14869,Lagozon Edutech Pvt Ltd,316431,10672,10023489,219370,01/10/20,01/12/20,01/15/2020,130,0,0,325,2,Gorilla Havarti Cheese,10
19176,Lagozon Edutech Pvt Ltd,316432,10348,10022167,223420,02/24/2020,02/26/2020,02/29/2020,154,172416,1796,2016,96,Better Rice Soup,5
3928,Lagozon Edutech Pvt Ltd,316433,10589,10002161,224449,03/08/20,03/10/20,03/13/2020,143,148,74,64,2,Colony Cranberry Muffins,8
8741,Lagozon Edutech Pvt Ltd,316434,10869,10020849,220519,01/23/2020,01/25/2020,01/28/2020,130,36179,1809,1220,20,Nationeel Grape Fruit Roll,8
2053,Lagozon Edutech Pvt Ltd,316435,10668,10026868,221900,02/07/20,02/09/20,02/12/20,157,1689,845,361,2,Gorilla Jack Cheese,9
576,Lagozon Edutech Pvt Ltd,316438,10173,10014779,222767,02/16/2020,02/18/2020,02/21/2020,105,7088,709,1347,10,High Top Asparagus,6
2097,Lagozon Edutech Pvt Ltd,316440,10016,10024270,221235,01/31/2020,02/02/20,02/04/20,119,4353,1088,306,4,Blue Label Canned Beets,7
3373,Lagozon Edutech Pvt Ltd,316442,10986,10020449,220054,01/17/2020,01/19/2020,01/22/2020,153,1624,406,206,4,Even Better String Cheese,8
108823,Lagozon Edutech Pvt Ltd,316445,10035,10027583,220387,01/20/2020,01/22/2020,01/25/2020,121,213,106,191,2,Blue Label Fancy Canned Oysters,1
108877,Lagozon Edutech Pvt Ltd,316446,10898,10002240,219216,01/04/20,01/06/20,01/09/20,124,201,50,216,4,Pearl Chardonnay,3
9898,Lagozon Edutech Pvt Ltd,316447,10512,10020915,219276,01/04/20,01/06/20,01/09/20,159,899,75,374,12,Tell Tale Plums,2
6361,Lagozon Edutech Pvt Ltd,316448,10105,10002709,222244,02/10/20,02/12/20,02/15/2020,111,1536,38,2,40,Golden Frozen Cauliflower,4
821,Lagozon Edutech Pvt Ltd,316453,10064,10023471,221250,01/31/2020,02/02/20,02/05/20,114,43333263,33436,13848,1296,Red Spade Pimento Loaf,8
878,Lagozon Edutech Pvt Ltd,316454,10569,10025291,219668,01/12/20,01/14/2020,01/17/2020,121,52,26,18,2,Atomic Spicy Mints,4
2306,Lagozon Edutech Pvt Ltd,316455,10582,10023471,220484,01/23/2020,01/25/2020,01/28/2020,114,1360400,680,154,2000,Walrus Chardonnay,7
1897,Lagozon Edutech Pvt Ltd,316457,10343,10002154,220125,01/18/2020,01/20/2020,01/23/2020,181,3452368677,242170,146251,14256,Better Large Canned Shrimp,4
108951,Lagozon Edutech Pvt Ltd,316462,10683,10006836,219938,01/16/2020,01/18/2020,01/21/2020,103,171,85,125,2,Gorilla Strawberry Yogurt,7
207,Lagozon Edutech Pvt Ltd,316464,10347,10005236,219278,01/04/20,01/06/20,01/09/20,119,16189,2698,2397,6,Better Fancy Canned Sardines,5
6970,Lagozon Edutech Pvt Ltd,316467,10414,10013061,219371,01/10/20,01/12/20,01/15/2020,107,106,53,69,2,Big Time Ice Cream,6
850,Lagozon Edutech Pvt Ltd,316468,10919,10027356,221509,02/02/20,02/04/20,02/07/20,136,453,45,137,10,BBB Best Corn Oil,7
266,Lagozon Edutech Pvt Ltd,316469,10898,10025248,219769,01/13/2020,01/15/2020,01/18/2020,111,50,25,117,2,Pearl Chardonnay,2
108582,Lagozon Edutech Pvt Ltd,316470,10681,10013870,219372,01/10/20,01/12/20,01/15/2020,120,838,419,266,2,Gorilla 1% Milk,10
2243,Lagozon Edutech Pvt Ltd,316473,10841,10009653,220771,01/25/2020,01/27/2020,01/30/2020,182,166,41,71,4,Nationeel Corn Chips,2
108959,Lagozon Edutech Pvt Ltd,316474,10690,10006917,219810,01/13/2020,01/15/2020,01/18/2020,131,486,243,395,2,Cutting Edge Foot-Long Hot Dogs,5
2760,Lagozon Edutech Pvt Ltd,316477,10690,10009653,219279,01/04/20,01/06/20,01/09/20,182,561718,8261,12434,68,Cutting Edge Foot-Long Hot Dogs,3
4135,Lagozon Edutech Pvt Ltd,316479,10834,10014471,220272,01/19/2020,01/21/2020,01/24/2020,173,213,107,62,2,Ebony Oranges,5
108546,Lagozon Edutech Pvt Ltd,316482,10683,10021736,220667,01/24/2020,01/26/2020,01/29/2020,144,683,171,273,4,Gorilla Strawberry Yogurt,9
26401,Lagozon Edutech Pvt Ltd,316483,10505,10007123,219373,01/10/20,01/12/20,01/15/2020,132,1273,106,150,12,Tell Tale Firm Tofu,8
